Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Engine speed [rpm];Engine load [%];Fuel consumption [l/h];Ground speed gearbox [km/h];Ground speed radar [km/h];Coolant temperature [°C];Speed front PTO [rpm];Speed rear PTO [rpm];current gear shift [];Ambient temperature [°C];Parking brake status [];Transverse differential lock status [];All-wheel drive status [];Actual status of creeper []
Mar 1, 2019 11:25:56 AM;A2302895;20.299083;45.2797786;876.31;1278;48;16.75;18.03;18.03;85;0;0;NA;17;0;0;off;NA
Mar 1, 2019 11:26:04 AM;A2302895;20.2995372;45.2794568;876.32;1267;60;21.75;18.09;18.07;85;0;0;NA;17.19;0;0;off;NA
Mar 1, 2019 11:26:16 AM;A2302895;20.299988;45.2791379;876.32;1274;58;22.25;18.3;18.09;85;0;0;NA;17.38;0;0;off;NA
Mar 1, 2019 11:26:26 AM;A2302895;20.3004448;45.2788237;876.32;1280;55;20.75;18.09;18.09;85;0;0;NA;17.59;0;0;off;NA
Mar 1, 2019 11:26:36 AM;A2302895;20.300915;45.2785165;876.33;1279;51;18.35;18.06;18.06;85;0;0;NA;17.78;0;0;off;NA
Mar 1, 2019 11:26:46 AM;A2302895;20.3013002;45.2784035;876.33;1179;63;19.5;9.37;9.34;85;0;634;NA;17.88;0;0;off;NA
Mar 1, 2019 11:26:54 AM;A2302895;20.3016377;45.2782248;876.33;1278;74;31.75;17.7;17.21;85;0;674;NA;18;0;0;off;NA
Mar 1, 2019 11:27:04 AM;A2302895;20.3021002;45.2779252;876.33;1284;50;19.05;18;18;85;0;680;NA;18.19;0;0;off;NA
Mar 1, 2019 11:27:14 AM;A2302895;20.3026188;45.2776764;876.34;1279;71;29.95;18.12;17.64;85;0;676;NA;18.38;0;0;off;NA
Mar 1, 2019 11:27:24 AM;A2302895;20.3031989;45.2775056;876.34;1263;65;25.55;17.8;17.8;85;0;669;NA;18.38;0;0;off;NA
Mar 1, 2019 11:27:34 AM;A2302895;20.3037925;45.2773507;876.34;1285;67;29.95;17.98;17.98;85;0;674;NA;18.59;0;0;off;NA
Mar 1, 2019 11:27:44 AM;A2302895;20.3043902;45.2772083;876.34;1283;55;21.3;17.92;17.4;85;0;678;NA;18.59;0;0;off;NA
Mar 1, 2019 11:27:56 AM;A2302895;20.304857;45.2772474;876.35;1160;33;9.55;8.91;8.91;85;0;600;NA;18.59;0;0;off;NA
Mar 1, 2019 11:28:06 AM;A2302895;20.3048072;45.2772117;876.35;1129;53;14.95;8.62;8.62;85;0;606;NA;18.59;0;0;off;NA
Mar 1, 2019 11:28:14 AM;A2302895;20.3046452;45.2772637;876.35;1415;68;32.7;17.22;16.86;85;0;751;NA;18.59;0;0;off;NA
Mar 1, 2019 11:28:24 AM;A2302895;20.3041706;45.2775479;876.36;1279;72;30.25;17.98;17.52;85;0;673;NA;18.09;0;0;off;NA
Mar 1, 2019 11:28:34 AM;A2302895;20.3036984;45.2778374;876.36;1273;74;31.35;17.98;17.52;85;0;673;NA;18;0;0;off;NA
Mar 1, 2019 11:28:44 AM;A2302895;20.3032299;45.2781351;876.36;1280;67;28.95;17.94;17.61;86;0;675;NA;18;0;0;off;NA
Mar 1, 2019 11:28:54 AM;A2302895;20.3027578;45.2784312;876.36;1279;67;28.15;17.97;17.89;86;0;674;NA;17.19;0;0;off;NA
Mar 1, 2019 11:29:04 AM;A2302895;20.3022982;45.2787332;876.37;1276;68;28.2;17.92;17.63;86;0;675;NA;16.88;0;0;off;NA
Mar 1, 2019 11:29:16 AM;A2302895;20.301974;45.2787799;876.37;1267;65;24.35;10.2;10.12;85;0;667;NA;16.69;0;0;off;NA
Mar 1, 2019 11:29:24 AM;A2302895;20.3016777;45.27853;876.37;1232;56;18.05;14;13.76;85;0;657;NA;16.69;0;0;off;NA
Mar 1, 2019 11:29:36 AM;A2302895;20.3013992;45.2783108;876.38;997;74;14.75;0.64;0.64;85;0;492;NA;16.69;0;0;off;NA
Mar 1, 2019 11:29:46 AM;A2302895;20.301564;45.2784275;876.38;1119;57;17.65;8.33;8.27;85;0;593;NA;16.78;0;0;off;NA
Mar 1, 2019 11:29:56 AM;A2302895;20.3016468;45.2784734;876.38;1249;55;20.1;10;9.81;85;0;673;NA;17;0;0;off;NA
Mar 1, 2019 11:30:04 AM;A2302895;20.3020377;45.2782223;876.38;1277;63;25.5;18.09;18.03;85;0;674;NA;17;0;0;off;NA
Mar 1, 2019 11:30:14 AM;A2302895;20.3025209;45.2779318;876.39;1277;57;22.75;17.94;17.76;85;0;676;NA;17.09;0;0;off;NA
Mar 1, 2019 11:30:24 AM;A2302895;20.3030711;45.2777163;876.39;1268;69;28.45;18.09;17.58;85;0;674;NA;17.09;0;0;off;NA
Mar 1, 2019 11:30:34 AM;A2302895;20.3036696;45.2775827;876.39;1282;68;30.2;17.98;17.98;85;0;679;NA;17.19;0;0;off;NA
Mar 1, 2019 11:30:44 AM;A2302895;20.3042522;45.2774376;876.39;1281;69;30.05;17.95;17.95;85;0;674;NA;17.28;0;0;off;NA
Mar 1, 2019 11:30:54 AM;A2302895;20.3043853;45.2772269;876.4;1298;72;30.85;12.83;12.78;86;0;680;NA;17.28;0;0;off;NA
Mar 1, 2019 11:31:04 AM;A2302895;20.3039541;45.2774581;876.4;1289;74;31.9;19.11;18.49;86;0;682;NA;17.38;0;0;off;NA
Mar 1, 2019 11:31:14 AM;A2302895;20.3034413;45.2777539;876.4;1276;78;33.9;18.84;18.63;85;0;674;NA;17.38;0;0;off;NA
Mar 1, 2019 11:31:24 AM;A2302895;20.3029585;45.2780586;876.41;1281;72;30.75;18.25;18.01;85;0;679;NA;17.5;0;0;off;NA
Mar 1, 2019 11:31:34 AM;A2302895;20.3024825;45.278347;876.41;1275;68;28.65;17.95;17.95;86;0;674;NA;17.5;0;0;off;NA
Mar 1, 2019 11:31:44 AM;A2302895;20.3020019;45.2786355;876.41;1236;50;18.55;15.59;15.04;86;0;653;NA;17.5;0;0;off;NA
Mar 1, 2019 11:31:54 AM;A2302895;20.3019779;45.2784453;876.41;1265;71;29.75;17.75;17.69;85;0;670;NA;16.88;0;0;off;NA
Mar 1, 2019 11:32:04 AM;A2302895;20.3024728;45.2781704;876.42;1270;62;25.05;17.86;17.86;85;0;671;NA;17.09;0;0;off;NA
Mar 1, 2019 11:32:14 AM;A2302895;20.302971;45.2779013;876.42;1288;57;22.75;18.08;18.08;85;0;680;NA;17.5;0;0;off;NA
Mar 1, 2019 11:32:24 AM;A2302895;20.3030897;45.2775785;876.42;1208;68;22.15;13.69;13.48;85;0;647;NA;17.59;0;0;off;NA
Mar 1, 2019 11:32:34 AM;A2302895;20.3025405;45.2776292;876.43;1324;75;35.8;23.59;23.02;85;0;690;NA;17.69;0;0;off;NA
Mar 1, 2019 11:32:44 AM;A2302895;20.3018885;45.2779638;876.43;1327;73;32.8;22.91;22.91;85;0;0;NA;17.69;0;0;off;NA
Mar 1, 2019 11:32:54 AM;A2302895;20.3014144;45.2782947;876.43;1144;23;5.65;11.84;11.84;85;0;0;NA;17.5;0;0;on;NA
Mar 1, 2019 11:33:06 AM;A2302895;20.3013796;45.2783635;876.43;810;21;3.05;0;0;85;0;0;NA;17.5;0;0;off;NA
Mar 1, 2019 11:33:16 AM;A2302895;20.3013785;45.2783612;876.44;810;21;2.9;0;0;85;0;0;NA;17.19;0;0;off;NA
Mar 1, 2019 11:33:26 AM;A2302895;20.3013751;45.2783599;876.44;810;23;3.25;0;0;85;0;0;NA;17;0;0;off;NA
Mar 1, 2019 11:33:36 AM;A2302895;20.3013734;45.2783593;876.44;1045;65;9.7;0.75;0.53;84;0;0;NA;17;0;0;off;NA
Mar 1, 2019 11:33:46 AM;A2302895;20.3014902;45.2785304;876.44;1218;52;17.35;12.12;12.12;84;0;0;NA;17;0;0;off;NA
Mar 1, 2019 11:33:54 AM;A2302895;20.3017595;45.2786492;876.45;1065;49;11.6;2.76;2.76;85;0;0;NA;16.59;0;0;off;NA
Mar 1, 2019 11:34:04 AM;A2302895;20.3016892;45.2786884;876.45;903;62;10.75;3.59;3.56;85;0;0;NA;16.88;0;0;off;NA
Mar 1, 2019 11:34:14 AM;A2302895;20.3015869;45.2786095;876.45;830;15;2.05;1.51;1.45;85;0;0;NA;17;0;0;off;NA
Mar 1, 2019 11:34:24 AM;A2302895;20.3015795;45.278612;876.46;816;20;2.7;0;0;85;0;0;NA;17.09;0;0;off;NA
Mar 1, 2019 11:34:34 AM;A2302895;20.3015784;45.2786139;876.46;810;16;2.05;0;0;84;0;0;NA;17.09;1;0;Automatic;NA
Mar 1, 2019 11:34:44 AM;A2302895;20.3015777;45.2786155;876.46;810;18;2.55;0;0;84;0;0;NA;17.19;1;0;Automatic;NA
Mar 1, 2019 11:34:54 AM;A2302895;20.3015766;45.2786115;876.46;809;17;2.2;0;0;84;0;0;NA;17.19;1;0;Automatic;NA
Mar 1, 2019 11:35:04 AM;A2302895;20.3015782;45.2786089;876.47;810;18;2.5;0;0;84;0;0;NA;17.28;1;0;Automatic;NA
Mar 1, 2019 11:35:14 AM;A2302895;20.3015794;45.2786047;876.47;812;17;2.2;0;0;84;0;0;NA;17.28;1;0;Automatic;NA
Mar 1, 2019 11:35:24 AM;A2302895;20.3015789;45.2786048;876.47;810;17;2.2;0;0;84;0;0;NA;17.38;1;0;Automatic;NA
Mar 1, 2019 11:35:34 AM;A2302895;20.3015799;45.2786034;876.48;811;18;2.5;0;0;84;0;0;NA;17.38;1;0;Automatic;NA
Mar 1, 2019 11:35:44 AM;A2302895;20.3015836;45.2786023;876.48;811;16;2.1;0;0;85;0;0;NA;17.5;1;0;Automatic;NA
Mar 1, 2019 11:35:54 AM;A2302895;20.3015853;45.2785995;876.48;810;18;2.4;0;0;84;0;0;NA;17.59;1;0;Automatic;NA
Mar 1, 2019 11:36:06 AM;A2302895;20.3015858;45.2785985;876.48;810;16;2.1;0;0;84;0;0;NA;17.59;1;0;Automatic;NA
Mar 1, 2019 11:36:16 AM;A2302895;20.301584;45.2785966;876.49;811;17;2.2;0;0;84;0;0;NA;17.69;1;0;Automatic;NA
Mar 1, 2019 11:36:26 AM;A2302895;20.3015849;45.2785952;876.49;810;18;2.45;0;0;84;0;0;NA;17.69;1;0;Automatic;NA
Mar 1, 2019 11:36:36 AM;A2302895;20.3015842;45.2785933;876.49;811;16;2.15;0;0;84;0;0;NA;17.78;1;0;Automatic;NA
Mar 1, 2019 11:36:46 AM;A2302895;20.3015835;45.2785928;876.49;810;18;2.45;0;0;84;0;0;NA;17.78;1;0;Automatic;NA
Mar 1, 2019 11:36:56 AM;A2302895;20.3015842;45.2785939;876.5;812;15;1.9;0;0;84;0;0;NA;17.88;1;0;Automatic;NA
Mar 1, 2019 11:37:06 AM;A2302895;20.3015844;45.2785971;876.5;812;16;2.1;0;0;84;0;0;NA;17.88;1;0;Automatic;NA
Mar 1, 2019 11:37:16 AM;A2302895;20.3015807;45.2785976;876.5;810;19;2.6;0;0;84;0;0;NA;18;1;0;Automatic;NA
Mar 1, 2019 11:37:26 AM;A2302895;20.3015776;45.2785972;876.51;811;17;2.2;0;0;84;0;0;NA;18;1;0;Automatic;NA
Mar 1, 2019 11:37:36 AM;A2302895;20.3015791;45.2785946;876.51;811;18;2.5;0;0;84;0;0;NA;18.09;1;0;Automatic;NA
Mar 1, 2019 11:37:46 AM;A2302895;20.3015884;45.2785944;876.51;813;17;2.25;0;0;84;0;0;NA;18.19;1;0;Automatic;NA
Mar 1, 2019 11:37:56 AM;A2302895;20.3015912;45.2785946;876.51;811;16;2.3;0;0;84;0;0;NA;18.19;1;0;Automatic;NA
Mar 1, 2019 11:38:06 AM;A2302895;20.301589;45.2785957;876.52;812;18;2.45;0;0;84;0;0;NA;18.28;1;0;Automatic;NA
Mar 1, 2019 11:38:16 AM;A2302895;20.3015921;45.2785992;876.52;810;17;2.3;0;0;84;0;0;NA;18.28;1;0;Automatic;NA
Mar 1, 2019 11:38:26 AM;A2302895;20.3015908;45.2786023;876.52;811;18;2.45;0;0;84;0;0;NA;18.38;1;0;Automatic;NA
Mar 1, 2019 11:38:36 AM;A2302895;20.3015899;45.2786023;876.53;812;19;2.55;0;0;84;0;0;NA;18.38;1;0;Automatic;NA
Mar 1, 2019 11:38:46 AM;A2302895;20.3015903;45.2786025;876.53;810;17;2.15;0;0;84;0;0;NA;18.38;1;0;Automatic;NA
Mar 1, 2019 11:38:56 AM;A2302895;20.3015934;45.2786035;876.53;809;19;2.65;0;0;84;0;0;NA;18.5;1;0;Automatic;NA
Mar 1, 2019 11:39:06 AM;A2302895;20.3015937;45.2786027;876.53;810;17;2.25;0;0;84;0;0;NA;18.59;1;0;Automatic;NA
Mar 1, 2019 11:39:16 AM;A2302895;20.3015945;45.2786034;876.54;810;19;2.55;0;0;84;0;0;NA;18.69;1;0;Automatic;NA
Mar 1, 2019 11:39:26 AM;A2302895;20.3015929;45.2786052;876.54;811;19;2.55;0;0;84;0;0;NA;18.78;1;0;Automatic;NA
Mar 1, 2019 11:39:36 AM;A2302895;20.3015908;45.2786039;876.54;810;17;2.2;0;0;84;0;0;NA;18.5;1;0;Automatic;NA
Mar 1, 2019 11:39:46 AM;A2302895;20.3015891;45.2786023;876.54;809;19;2.55;0;0;84;0;0;NA;18.19;1;0;Automatic;NA
Mar 1, 2019 11:39:56 AM;A2302895;20.3015918;45.2786036;876.55;811;17;2.3;0;0;84;0;0;NA;18.09;1;0;Automatic;NA
Mar 1, 2019 11:40:06 AM;A2302895;20.301591;45.2786056;876.55;810;19;2.6;0;0;84;0;0;NA;18.09;1;0;Automatic;NA
Mar 1, 2019 11:40:16 AM;A2302895;20.3015881;45.2786054;876.55;810;17;2.3;0;0;84;0;0;NA;17.69;1;0;Automatic;NA
Mar 1, 2019 11:40:26 AM;A2302895;20.301589;45.2786079;876.56;811;17;2.3;0;0;84;0;0;NA;17.59;1;0;Automatic;NA
Mar 1, 2019 11:40:36 AM;A2302895;20.301587;45.2786067;876.56;810;19;2.5;0;0;84;0;0;NA;17.5;1;0;Automatic;NA
Mar 1, 2019 11:40:46 AM;A2302895;20.3015863;45.2786066;876.56;810;17;2.25;0;0;84;0;0;NA;17.5;1;0;Automatic;NA
Mar 1, 2019 11:40:56 AM;A2302895;20.3015874;45.2786077;876.56;811;19;2.6;0;0;84;0;0;NA;17.38;1;0;Automatic;NA
Mar 1, 2019 11:41:06 AM;A2302895;20.3015867;45.2786056;876.57;812;18;2.5;0;0;84;0;0;NA;17.59;1;0;Automatic;NA
Mar 1, 2019 11:41:16 AM;A2302895;20.3015867;45.2786047;876.57;810;17;2.25;0;0;84;0;0;NA;17.78;1;0;Automatic;NA
Mar 1, 2019 11:41:26 AM;A2302895;20.3015872;45.2786066;876.57;811;19;2.55;0;0;84;0;0;NA;18;1;0;Automatic;NA
Mar 1, 2019 11:41:36 AM;A2302895;20.3015867;45.2786067;876.58;810;17;2.25;0;0;84;0;0;NA;18.09;1;0;Automatic;NA
Mar 1, 2019 11:41:46 AM;A2302895;20.3015857;45.2786056;876.58;810;18;2.6;0;0;84;0;0;NA;18.28;1;0;Automatic;NA
Mar 1, 2019 11:41:56 AM;A2302895;20.3015866;45.2786049;876.58;810;19;2.5;0;0;84;0;0;NA;18.19;1;0;Automatic;NA
Mar 1, 2019 11:42:06 AM;A2302895;20.3015869;45.2786057;876.58;810;17;2.25;0;0;84;0;0;NA;18;1;0;Automatic;NA
Mar 1, 2019 11:42:16 AM;A2302895;20.3015857;45.2786045;876.59;811;19;2.5;0;0;84;0;0;NA;18;1;0;Automatic;NA
Mar 1, 2019 11:42:26 AM;A2302895;20.301589;45.2786075;876.59;810;17;2.3;0;0;84;0;0;NA;18.09;1;0;Automatic;NA
Mar 1, 2019 11:42:36 AM;A2302895;20.3015881;45.2786075;876.59;810;17;2.2;0;0;84;0;0;NA;18.28;1;0;Automatic;NA
Mar 1, 2019 11:42:46 AM;A2302895;20.3015881;45.2786041;876.59;810;19;2.65;0;0;84;0;0;NA;18.38;1;0;Automatic;NA
Mar 1, 2019 11:42:56 AM;A2302895;20.3015892;45.2786036;876.6;809;17;2.3;0;0;84;0;0;NA;18.38;1;0;Automatic;NA
Mar 1, 2019 11:43:06 AM;A2302895;20.3015922;45.2786057;876.6;809;20;2.65;0;0;84;0;0;NA;18.5;1;0;Automatic;NA
Mar 1, 2019 11:43:16 AM;A2302895;20.3015928;45.2786063;876.6;811;17;2.3;0;0;84;0;0;NA;18.28;1;0;Automatic;NA
Mar 1, 2019 11:43:26 AM;A2302895;20.3015906;45.278606;876.61;809;18;2.4;0;0;84;0;0;NA;18.28;1;0;Automatic;NA
Mar 1, 2019 11:43:36 AM;A2302895;20.301588;45.2786058;876.61;823;18;2.6;0;0;84;0;0;NA;18.38;1;0;Automatic;NA
Mar 1, 2019 11:43:46 AM;A2302895;20.3015862;45.2786056;876.61;890;19;3.15;0;0;84;0;0;NA;18.59;1;0;Automatic;NA
Mar 1, 2019 11:43:56 AM;A2302895;20.3015721;45.2785932;876.61;1013;33;6.65;3.84;3.81;84;0;0;NA;18.59;0;0;off;NA
Mar 1, 2019 11:44:06 AM;A2302895;20.3013896;45.2784586;876.62;1168;10;2.75;8.89;8.89;84;0;0;NA;18.5;0;0;off;NA
Mar 1, 2019 11:44:16 AM;A2302895;20.3011186;45.2783736;876.62;1110;45;11.6;7.8;7.8;84;0;582;NA;18.5;0;0;off;NA
Mar 1, 2019 11:44:26 AM;A2302895;20.3010927;45.2785168;876.62;839;24;3.85;1.48;1.39;84;0;455;NA;18.5;0;0;off;NA
Mar 1, 2019 11:44:36 AM;A2302895;20.301094;45.2785225;876.63;811;28;4.35;0.12;0;84;0;428;NA;18.5;0;0;off;NA
Mar 1, 2019 11:44:46 AM;A2302895;20.3011162;45.2785362;876.63;1233;56;18.65;7.16;7.16;85;0;656;NA;17.78;0;0;off;NA
Mar 1, 2019 11:44:56 AM;A2302895;20.3013785;45.278724;876.63;1230;64;26.15;12.83;12.83;85;0;651;NA;17.59;0;0;off;NA
Mar 1, 2019 11:45:06 AM;A2302895;20.3016804;45.2789743;876.63;1221;65;20.85;13.14;12.96;84;0;648;NA;17.59;0;0;off;NA
Mar 1, 2019 11:45:16 AM;A2302895;20.3020929;45.2792482;876.64;1272;50;17.7;17.17;17.17;84;0;671;NA;17.59;0;0;off;NA
Mar 1, 2019 11:45:26 AM;A2302895;20.3025096;45.2795611;876.64;1257;59;21.75;17.56;17.17;84;0;670;NA;17.09;0;0;off;NA
Mar 1, 2019 11:45:36 AM;A2302895;20.3029002;45.2798577;876.64;1264;53;19.2;16.47;16.29;84;0;672;NA;17.09;0;0;off;NA
Mar 1, 2019 11:45:46 AM;A2302895;20.3032574;45.2801389;876.64;1236;49;14.7;15.12;15.03;85;0;669;NA;17.09;0;0;off;NA
Mar 1, 2019 11:45:56 AM;A2302895;20.3036122;45.2803953;876.65;1234;66;22.15;14.84;14.6;85;0;661;NA;16.88;0;0;off;NA
Mar 1, 2019 11:46:06 AM;A2302895;20.3040005;45.2806793;876.65;1270;64;26.5;17.05;16.74;85;0;668;NA;16.78;0;0;off;NA
Mar 1, 2019 11:46:16 AM;A2302895;20.3044026;45.2809856;876.65;1236;75;31.6;15.73;15.57;85;0;655;NA;16.88;0;0;off;NA
Mar 1, 2019 11:46:26 AM;A2302895;20.3047746;45.2812814;876.66;1257;71;29.8;15.95;15.56;85;0;664;NA;17;0;0;off;NA
Mar 1, 2019 11:46:36 AM;A2302895;20.3051397;45.2815785;876.66;1260;56;22.7;16.26;16.26;85;0;667;NA;16.88;0;0;off;NA
Mar 1, 2019 11:46:46 AM;A2302895;20.3055414;45.2818835;876.66;1249;69;26.75;16.67;16.47;85;0;663;NA;16.78;0;0;off;NA
Mar 1, 2019 11:46:56 AM;A2302895;20.3059433;45.2821933;876.66;1294;55;24.7;17.44;17.02;84;0;678;NA;16.69;0;0;off;NA
Mar 1, 2019 11:47:06 AM;A2302895;20.3063433;45.2825091;876.67;1243;72;25.2;17.19;16.95;84;0;671;NA;16.69;0;0;off;NA
Mar 1, 2019 11:47:16 AM;A2302895;20.3067425;45.2828276;876.67;1270;64;26;17.28;16.69;85;0;673;NA;16.69;0;0;off;NA
Mar 1, 2019 11:47:26 AM;A2302895;20.3071474;45.2831428;876.67;1253;69;27.85;17.17;16.91;85;0;664;NA;16.69;0;0;off;NA
Mar 1, 2019 11:47:36 AM;A2302895;20.3075396;45.2834665;876.68;1253;74;31.2;17.14;16.55;85;0;666;NA;16.69;0;0;off;NA
Mar 1, 2019 11:47:46 AM;A2302895;20.3079648;45.2837744;876.68;1257;63;24;17.36;16.58;85;0;677;NA;16.69;0;0;off;NA
Mar 1, 2019 11:47:56 AM;A2302895;20.3083723;45.2840756;876.68;1271;61;25.6;16.86;16.86;85;0;672;NA;16.78;0;0;off;NA
Mar 1, 2019 11:48:06 AM;A2302895;20.3087988;45.2843644;876.68;1276;62;26.95;17.05;16.83;85;0;674;NA;16.78;0;0;off;NA
Mar 1, 2019 11:48:16 AM;A2302895;20.3086825;45.2845422;876.69;1303;72;31.45;17.48;17.47;85;0;691;NA;16.88;0;0;off;NA
Mar 1, 2019 11:48:26 AM;A2302895;20.3080412;45.2845522;876.69;1285;75;31.6;19.05;18.7;85;0;677;NA;16.78;0;0;off;NA
Mar 1, 2019 11:48:36 AM;A2302895;20.3073819;45.284583;876.69;1239;80;34.15;17.56;17.41;85;0;651;NA;16.69;0;0;off;NA
Mar 1, 2019 11:48:46 AM;A2302895;20.3067828;45.2846129;876.69;1259;69;28.4;17.06;16.9;85;0;668;NA;16.59;0;0;off;NA
Mar 1, 2019 11:48:56 AM;A2302895;20.3061931;45.2846464;876.7;1276;63;25.65;17.11;17.11;85;0;675;NA;16.5;0;0;off;NA
Mar 1, 2019 11:49:06 AM;A2302895;20.3055977;45.2846816;876.7;1272;60;24.3;17.03;16.63;85;0;671;NA;16.5;0;0;off;NA
Mar 1, 2019 11:49:16 AM;A2302895;20.3050002;45.2847187;876.7;1266;66;27.25;17.14;17.14;85;0;671;NA;16.38;0;0;off;NA
Mar 1, 2019 11:49:26 AM;A2302895;20.3044155;45.2848033;876.71;1262;58;21.2;17.01;16.61;85;0;667;NA;16.28;0;0;off;NA
Mar 1, 2019 11:49:36 AM;A2302895;20.3038219;45.2848523;876.71;1256;78;33.7;16.87;16.8;85;0;668;NA;16.38;0;0;off;NA
Mar 1, 2019 11:49:46 AM;A2302895;20.3032628;45.2847311;876.71;1258;69;28.3;16.75;16.58;85;0;664;NA;16.38;0;0;off;NA
Mar 1, 2019 11:49:56 AM;A2302895;20.3027552;45.2845136;876.71;1268;49;17.45;17.28;16.81;85;0;676;NA;16.09;0;0;off;NA
Mar 1, 2019 11:50:06 AM;A2302895;20.3022701;45.2842747;876.72;1235;89;37.8;14.8;14.51;85;0;651;NA;16.19;0;0;off;NA
Mar 1, 2019 11:50:16 AM;A2302895;20.3018275;45.2840347;876.72;1257;67;26.55;16.19;15.93;85;0;665;NA;16.19;0;0;off;NA
Mar 1, 2019 11:50:26 AM;A2302895;20.3013792;45.2837879;876.72;1258;63;25.25;16.12;15.87;85;0;666;NA;16.09;0;0;off;NA
Mar 1, 2019 11:50:36 AM;A2302895;20.3009096;45.2835472;876.73;1264;72;30.45;16.87;16.2;85;0;666;NA;16.09;0;0;off;NA
Mar 1, 2019 11:50:46 AM;A2302895;20.300404;45.2833185;876.73;1285;46;18.75;17.22;17.22;85;0;677;NA;16.09;0;0;off;NA
Mar 1, 2019 11:50:56 AM;A2302895;20.2998877;45.2831097;876.73;1284;66;28.55;17.8;17.8;85;0;673;NA;16.19;0;0;off;NA
Mar 1, 2019 11:51:06 AM;A2302895;20.2993406;45.2828876;876.73;1279;61;23.9;18.11;17.91;85;0;676;NA;16.19;0;0;off;NA
Mar 1, 2019 11:51:16 AM;A2302895;20.2987865;45.2826674;876.74;1283;56;21.6;18.28;18.17;85;0;680;NA;16.19;0;0;off;NA
Mar 1, 2019 11:51:26 AM;A2302895;20.2982634;45.2824569;876.74;1258;53;19.45;16.23;15.87;85;0;669;NA;16.09;0;0;off;NA
Mar 1, 2019 11:51:36 AM;A2302895;20.2977696;45.2822668;876.74;1259;61;22.4;16.23;16.23;85;0;660;NA;16.09;0;0;off;NA
Mar 1, 2019 11:51:46 AM;A2302895;20.2972719;45.282081;876.74;1272;50;19.8;17.09;16.93;85;0;682;NA;16.19;0;0;off;NA
Mar 1, 2019 11:51:56 AM;A2302895;20.2967823;45.2818893;876.75;1223;59;19.15;13.06;12.81;85;0;643;NA;16.19;0;0;off;NA
Mar 1, 2019 11:52:06 AM;A2302895;20.2968969;45.2816801;876.75;809;25;3.8;0;0;85;0;428;NA;16.09;0;0;on;NA
Mar 1, 2019 11:52:16 AM;A2302895;20.2970236;45.2815932;876.75;1294;58;26.3;13.34;13.2;85;0;680;NA;16.28;0;0;off;NA
Mar 1, 2019 11:52:26 AM;A2302895;20.2974148;45.2813091;876.76;1290;60;24.05;18.28;18.28;85;0;680;NA;16.28;0;0;off;NA
Mar 1, 2019 11:52:36 AM;A2302895;20.2978588;45.2809915;876.76;1271;69;29;18;17.77;85;0;674;NA;16.38;0;0;off;NA
Mar 1, 2019 11:52:46 AM;A2302895;20.2983198;45.2806635;876.76;1287;69;29.95;18.87;18.87;85;0;680;NA;16.38;0;0;off;NA
Mar 1, 2019 11:52:56 AM;A2302895;20.298789;45.2803318;876.76;1279;74;31.45;18.91;18.91;85;0;675;NA;16.5;0;0;off;NA
Mar 1, 2019 11:53:06 AM;A2302895;20.2992592;45.2799996;876.77;1282;73;31.4;19;18.47;85;0;678;NA;16.5;0;0;off;NA
Mar 1, 2019 11:53:16 AM;A2302895;20.2997276;45.2796691;876.77;1281;81;35.5;18.98;18.83;85;0;677;NA;16.59;0;0;off;NA
Mar 1, 2019 11:53:26 AM;A2302895;20.3001918;45.2793341;876.77;1290;66;27.1;18.97;18.69;86;0;680;NA;16.69;0;0;off;NA
Mar 1, 2019 11:53:36 AM;A2302895;20.3006698;45.2790085;876.78;1289;69;29.25;19.01;18.61;85;0;681;NA;16.69;0;0;off;NA
Mar 1, 2019 11:53:46 AM;A2302895;20.3011336;45.278675;876.78;1281;80;35.8;18.98;18.37;85;0;677;NA;16.78;0;0;off;NA
Mar 1, 2019 11:53:56 AM;A2302895;20.3013132;45.2784946;876.78;1270;49;17.1;9.37;9.37;85;0;674;NA;16.78;0;0;off;NA
Mar 1, 2019 11:54:06 AM;A2302895;20.3010581;45.2785794;876.78;1352;73;33.65;15.8;15.2;85;0;711;NA;16.88;0;0;off;NA
Mar 1, 2019 11:54:16 AM;A2302895;20.300591;45.2789052;876.79;1292;73;31.35;19.95;19.9;85;0;683;NA;16.88;0;0;off;NA
Mar 1, 2019 11:54:26 AM;A2302895;20.3000874;45.2792465;876.79;1292;75;32.9;19.83;19.83;86;0;685;NA;17;0;0;off;NA
Mar 1, 2019 11:54:36 AM;A2302895;20.2995896;45.2795934;876.79;1293;73;31.55;19.89;19.8;86;0;684;NA;17;0;0;off;NA
Mar 1, 2019 11:54:46 AM;A2302895;20.2990917;45.2799415;876.8;1296;73;31.6;19.94;19.94;86;0;685;NA;17.09;0;0;off;NA
Mar 1, 2019 11:54:56 AM;A2302895;20.2986367;45.2802782;876.8;1259;73;31.9;16.59;16.59;86;0;662;NA;17.19;0;0;off;NA
Mar 1, 2019 11:55:06 AM;A2302895;20.2983619;45.280631;876.8;1268;55;22.05;16.5;16.46;86;0;666;NA;16.88;0;0;off;NA
Mar 1, 2019 11:55:16 AM;A2302895;20.2979098;45.2809589;876.8;1276;66;28;18.61;18.61;86;0;674;NA;17;0;0;off;NA
